ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-14,37.50676979138738,36.86982073172534,38.83895523861486,37.504232007860246,37.50896922752162,0.3337000193570512,0.3337000193570512,0.3337000193570512,0.3337000193570512,0.3337000193570512,0.3337000193570512,0.0,0.0,0.0,37.84046981074443
2024-01-15,37.50437183964506,36.46730944595369,38.48487141094972,37.50147024204114,37.506853545702995,-0.01894251722277512,-0.01894251722277512,-0.01894251722277512,-0.01894251722277512,-0.01894251722277512,-0.01894251722277512,0.0,0.0,0.0,37.485429322422284
2024-01-16,37.50197388790275,36.271069232052845,38.20785335654675,37.498671316030915,37.50489692506065,-0.29799880306886634,-0.29799880306886634,-0.29799880306886634,-0.29799880306886634,-0.29799880306886634,-0.29799880306886634,0.0,0.0,0.0,37.203975084833885
2024-01-17,37.49957593616043,36.354046076345725,38.22738020466453,37.49584575154562,37.502819517958834,-0.20383167616185027,-0.20383167616185027,-0.20383167616185027,-0.20383167616185027,-0.20383167616185027,-0.20383167616185027,0.0,0.0,0.0,37.295744259998585
2024-01-18,37.49717798441812,36.630428812674865,38.54606436224702,37.49302219353011,37.50082527004864,0.08645416080002197,0.08645416080002197,0.08645416080002197,0.08645416080002197,0.08645416080002197,0.08645416080002197,0.0,0.0,0.0,37.58363214521815
2024-01-19,37.494780032675806,36.50091056817831,38.42361735668603,37.49024019452812,37.498813854217616,0.0020513237838034977,0.0020513237838034977,0.0020513237838034977,0.0020513237838034977,0.0020513237838034977,0.0020513237838034977,0.0,0.0,0.0,37.49683135645961
2024-01-20,37.492382080933496,36.62908452829179,38.59927636817306,37.487419580008726,37.4967281379737,0.09856749251269917,0.09856749251269917,0.09856749251269917,0.09856749251269917,0.09856749251269917,0.09856749251269917,0.0,0.0,0.0,37.590949573446196
2024-01-21,37.489984129191186,36.84067333432461,38.76524192982988,37.484561926868814,37.49485507509669,0.3337000193573002,0.3337000193573002,0.3337000193573002,0.3337000193573002,0.3337000193573002,0.3337000193573002,0.0,0.0,0.0,37.82368414854849
2024-01-22,37.48758617744887,36.51206551343246,38.44469994022307,37.481814175326775,37.492887523966395,-0.01894251722314601,-0.01894251722314601,-0.01894251722314601,-0.01894251722314601,-0.01894251722314601,-0.01894251722314601,0.0,0.0,0.0,37.46864366022572
2024-01-23,37.48518822570656,36.26582440874158,38.15114778333817,37.47903883193912,37.49086443041684,-0.2979988030689156,-0.2979988030689156,-0.2979988030689156,-0.2979988030689156,-0.2979988030689156,-0.2979988030689156,0.0,0.0,0.0,37.187189422637644
2024-01-24,37.48279027396424,36.328363413290596,38.24363008656331,37.47605875574688,37.488993974876934,-0.20383167616293424,-0.20383167616293424,-0.20383167616293424,-0.20383167616293424,-0.20383167616293424,-0.20383167616293424,0.0,0.0,0.0,37.27895859780131
2024-01-25,37.48039232222193,36.534585694105935,38.570948888826315,37.47328656785419,37.48699918602709,0.08645416080025856,0.08645416080025856,0.08645416080025856,0.08645416080025856,0.08645416080025856,0.08645416080025856,0.0,0.0,0.0,37.56684648302219
2024-01-26,37.477994370479614,36.45028288922654,38.44650980069434,37.47052349134051,37.4851008934651,0.0020513237838287314,0.0020513237838287314,0.0020513237838287314,0.0020513237838287314,0.0020513237838287314,0.0020513237838287314,0.0,0.0,0.0,37.480045694263445
2024-01-27,37.4755964187373,36.5682169324952,38.58802954591653,37.467743268577976,37.483171913801876,0.09856749251282444,0.09856749251282444,0.09856749251282444,0.09856749251282444,0.09856749251282444,0.09856749251282444,0.0,0.0,0.0,37.574163911250125
2024-01-28,37.47319846699499,36.81528227862128,38.78179268737318,37.464731146177236,37.4812117790503,0.3337000193571358,0.3337000193571358,0.3337000193571358,0.3337000193571358,0.3337000193571358,0.3337000193571358,0.0,0.0,0.0,37.806898486352125
2024-01-29,37.47080051525268,36.49323958700553,38.4671015586931,37.46180436131452,37.479305693513275,-0.018942517221590488,-0.018942517221590488,-0.018942517221590488,-0.018942517221590488,-0.018942517221590488,-0.018942517221590488,0.0,0.0,0.0,37.45185799803109
2024-01-30,37.46840256351036,36.2210819390222,38.19920857440024,37.45878674683217,37.47735691121281,-0.29799880306896487,-0.29799880306896487,-0.29799880306896487,-0.29799880306896487,-0.29799880306896487,-0.29799880306896487,0.0,0.0,0.0,37.170403760441395
